Source;Target;RawCount;Type;Weight
Fukushima Daiichi;Shea Owens;1;Undirected;0.0016260162601626016
Jungautorin Luna Levey;Kunstvermittlerin Klara Frick;1;Undirected;0.0016260162601626016
Johns Sarastro;Literaturhauses Zurich;1;Undirected;0.0016260162601626016
Christoph Keller;Johann Sebastian Bach;1;Undirected;0.0016260162601626016
Andrea Stalder Projektkandidat;Marie Lois;1;Undirected;0.0016260162601626016
Adrian Bleisch;Limmat Verlag;1;Undirected;0.0016260162601626016
Claude Debussy;Stefan Altenburger;1;Undirected;0.0016260162601626016
Bruno Walpoth;Johns Sarastro;1;Undirected;0.0016260162601626016
Shea Owens;Yulia Kubik Hans;1;Undirected;0.0016260162601626016
Nik Kevin Koch;Yulia Kubik Hans;1;Undirected;0.0016260162601626016
Alain Berset;Lika Jungautorin Luna Levey;1;Undirected;0.0016260162601626016
Bob Dylan;Nobel Peter;1;Undirected;0.0016260162601626016
Kunstvermittlerin Christine Stalder;Nbg Ragaz;1;Undirected;0.0016260162601626016
Jennifer Panara;Peter Roth;1;Undirected;0.0016260162601626016
Politaktivist Hans;Thomas Studer;1;Undirected;0.0016260162601626016
Alain Berset;Kunstvermittlerin Christine Stalder;1;Undirected;0.0016260162601626016
Beatproduzent Johns Sarastro;Kunstvermittlerin Klara Frick;1;Undirected;0.0016260162601626016
Christoph Keller;Marie Lois;1;Undirected;0.0016260162601626016
Miller Stalder;Thurgau Buettiker;1;Undirected;0.0016260162601626016
Andrea Stalder Projektkandidat;Stefan Altenburger;1;Undirected;0.0016260162601626016
Ueli Maurer;Youtube Berman;1;Undirected;0.0016260162601626016
Andrea Stalder Projektkandidat;Heiderose Hildebrand;1;Undirected;0.0016260162601626016
Louis Girardelli;Pascal Leuthold;1;Undirected;0.0016260162601626016
Abdul Hamid Dabeiba;Ibrahim Ali Dabaiba;1;Undirected;0.0016260162601626016
Bruno Walpoth;Nik Kevin Koch;1;Undirected;0.0016260162601626016
Jennifer Panara;Nik Kevin Koch;1;Undirected;0.0016260162601626016
Nachwuchsautorin Luna Levay;Willi Toblers;1;Undirected;0.0016260162601626016
Jungautorin Luna Levey;Thomas Studer;1;Undirected;0.0016260162601626016
Kunstraums Kreuzlingen Richard Tisserand;Ueli Maurer;1;Undirected;0.0016260162601626016
Andrea Stalder Projektkandidat;Luna Levay;1;Undirected;0.0016260162601626016
